Customer ID,Loan Sanction Amount (USD)
C-12180,109853.9917
C-29287,106322.9511
C-6800,15947.43165
C-4077,76622.30287
C-39908,9389.322478
C-45714,46296.36153
C-46118,65088.29033
C-22809,38879.48713
C-37283,33976.49723
C-41922,30557.08485
C-37897,33652.26023
C-17248,27351.77627
C-17937,69653.13656
C-38013,72511.1105
C-14403,33092.30693
C-9123,24555.69869
C-14325,98152.85274
C-37662,47414.37136
C-24981,17835.74776
C-48981,75841.98736
C-45522,106481.7936
C-45153,62982.29615
C-10145,17716.82415
C-28173,17208.71077
C-29427,11959.34451
C-6270,48686.80435
C-8710,86469.53323
C-45969,110150.7925
C-6642,40725.60514
C-29125,38711.41968
C-3091,39869.97218
C-20514,179472.0762
C-44496,23868.24735
C-2793,74555.33775
C-34088,40579.23175
C-17258,3922.923953
C-22003,90656.29253
C-47927,28077.10811
C-35199,9639.045086
C-7408,102993.3103
C-45341,49282.55388
C-32539,14917.34242
C-40134,24301.36747
C-23238,92220.80856
C-24265,34787.54477
C-22493,27587.43737
C-32828,14405.83996
C-14370,14870.62913
C-3308,50638.23235
C-42713,35275.21547
C-34481,50234.87849
C-21713,126224.6555
C-19836,20130.87869
C-11205,17487.34526
C-21619,15563.98898
C-32063,104395.83
C-12562,30001.74418
C-2321,14179.51234
C-48545,63401.60552
C-15400,33416.72904
C-19593,47954.33515
C-29978,103737.9178
C-45405,35123.84822
C-15576,40423.07989
C-6759,150193.5918
C-39459,48166.9849
C-39367,31349.42446
C-6012,47356.36168
C-24323,11520.30149
C-43253,52725.29078
C-31082,40581.67211
C-3221,48942.31777
C-16751,16959.12133
C-24612,54952.92482
C-48556,55678.12021
C-34245,30553.84292
C-2361,85969.0814
C-32567,105895.086
C-44608,41506.92837
C-11422,13281.77495
C-13397,12992.81444
C-41121,55974.45891
C-15707,41004.47333
C-22728,22203.89038
C-48659,9671.443375
C-17888,78859.58456
C-42360,9419.408733
C-6497,77341.99002
C-23313,41086.17989
C-24147,-1009.945498
C-44376,71648.51054
C-986,8097.951205
C-18843,-300.6691711
C-15691,16712.43679
C-2241,7957.596
C-19995,50164.77561
C-16244,33201.39773
C-44685,96418.82822
C-30757,19745.09482
C-9680,5935.125469
C-46028,161686.0423
C-1444,82261.67846
C-19585,7515.739839
C-8319,109251.7507
C-22358,108136.0217
C-26073,38115.0298
C-23990,13078.63732
C-43565,237262.4374
C-30353,89484.78124
C-31259,33338.58979
C-9643,42596.93802
C-31446,11583.53824
C-24838,117595.2513
C-39271,100630.9088
C-7742,37762.37943
C-10814,39783.91525
C-4165,37298.54707
C-44416,5885.242188
C-34256,80443.98776
C-4610,71055.2214
C-42161,33519.95963
C-31031,35814.73228
C-36058,15789.85073
C-16656,138916.766
C-20579,79134.29709
C-37523,59676.82242
C-47989,84751.75151
C-4680,35886.93553
C-26285,55930.76361
C-44600,15466.50319
C-5668,35081.08295
C-42113,20442.02211
C-22208,16617.48637
C-49155,49938.24482
C-19058,85301.52656
C-14513,25931.35428
C-22666,71157.14291
C-30409,24924.32148
C-46756,7141.57656
C-17618,14510.26565
C-10441,17409.16409
C-11844,-1199.599271
C-15064,223173.4031
C-43598,109150.5779
C-40374,66800.4245
C-14117,53789.80177
C-44448,18709.47247
C-9120,52885.95525
C-4108,42387.64153
C-45039,121054.0953
C-39186,62443.3527
C-34709,97726.83049
C-11236,19107.76815
C-10610,38861.96515
C-31072,36575.31824
C-14448,35350.58356
C-4692,20516.44902
C-19859,45344.59069
C-3042,25588.37233
C-29926,49256.53032
C-12548,45955.49865
C-27288,22398.63121
C-25646,14516.94603
C-41891,58649.60879
C-31739,45681.70498
C-41359,29391.67694
C-49699,90107.50681
C-48758,50786.19423
C-24540,18839.62004
C-49248,17310.13639
C-32648,38397.55307
C-4324,55376.27408
C-10847,55016.60152
C-33422,58909.21702
C-11091,61062.82823
C-10383,15428.54657
C-2726,11891.57854
C-19689,50139.52724
C-6188,68449.11978
C-24070,80523.24321
C-33709,33029.76127
C-29883,41860.04308
C-24,35487.98667
C-800,46207.81153
C-22353,78748.1517
C-19682,33225.85054
C-4466,12199.75873
C-45492,135015.4756
C-27632,20250.49557
C-38867,55509.57832
C-6767,21396.05024
C-26446,57185.60762
C-21428,3952.039059
C-5306,14594.27005
C-33022,30707.22227
C-38892,54048.26803
C-1368,174684.7708
C-45830,11177.38295
C-42777,33516.07561
C-41800,23991.19317
C-28307,17546.85612
C-48402,97302.4032
C-44082,5004.045662
C-45015,46678.3793
C-44390,7674.789144
C-9209,37837.53463
C-9427,18917.36601
C-21129,47822.09311
C-945,31794.04887
C-20107,24389.486
C-45307,52244.42038
C-25930,49839.53643
C-21389,39701.18435
C-1916,32457.80277
C-8126,83727.79411
C-31855,20222.32983
C-1377,8040.775217
C-34444,12750.09962
C-14779,5967.327745
C-26937,44382.41589
C-11711,50166.61174
C-12231,21031.07898
C-17635,35723.286
C-7025,39352.34047
C-10133,90933.33292
C-47869,89944.56339
C-2142,58705.75637
C-42742,33540.6818
C-7077,35728.28808
C-30782,6216.769449
C-15357,9463.039631
C-9398,62606.36283
C-10207,24907.03102
C-18109,86277.29658
C-12898,9566.741779
C-34125,17914.1755
C-28142,20440.28398
C-3811,84163.53908
C-7836,55734.46219
C-41154,47605.71995
C-15129,47529.04232
C-33351,62282.60772
C-31209,105212.3177
C-36769,4926.584944
C-34995,129718.0259
C-31279,8730.772101
C-4713,11865.9321
C-45089,38559.14429
C-44198,15586.90681
C-16089,54419.59158
C-17075,23872.3091
C-49832,12168.11524
C-36197,33390.04103
C-26204,49543.25501
C-36061,59101.16714
C-22538,71690.29445
C-36447,10995.77909
C-36191,58615.67352
C-17416,35263.25221
C-8026,45082.76242
C-25056,53485.27903
C-43796,81337.40512
C-29708,9344.399707
C-7361,47284.93877
C-35490,27843.507
C-12061,55916.41296
C-31107,27736.96089
C-49180,23604.53125
C-28057,33458.74045
C-41073,3756.754289
C-12851,32465.6045
C-40904,39463.34226
C-4399,62839.89879
C-30820,9030.543159
C-29888,5076.786454
C-27945,114211.9334
C-25062,28459.00505
C-18026,38450.48249
C-20327,35249.21497
C-27205,96352.11266
C-40837,32212.87311
C-9117,14463.24983
C-25997,34342.62669
C-18463,24579.96933
C-34313,74456.27292
C-12985,141465.6691
C-18002,18163.11227
C-47028,43417.09102
C-43069,139122.0002
C-1436,18539.76317
C-5680,11502.2799
C-22002,122227.9514
C-40187,27668.77074
C-1154,8761.081955
C-17651,85123.45682
C-20242,7257.278051
C-35020,35362.64547
C-8015,66798.22314
C-47885,60515.98574
C-5563,21949.17942
C-20394,18902.38629
C-37285,29937.32315
C-36546,99587.42879
C-39940,14448.65952
C-8198,27257.05405
C-18104,10351.92093
C-42354,60511.82333
C-42796,74552.03159
C-5296,29349.4229
C-6331,1370.828334
C-29887,77437.30801
C-3976,-3777.414188
C-4939,31080.37274
C-18322,26590.46227
C-31108,84825.22172
C-35661,30872.37473
C-42754,8890.028504
C-8434,38945.30062
C-57,34377.14678
C-5580,44314.67041
C-4920,92045.67688
C-23235,56756.58238
C-5682,61802.35308
C-14083,120404.9448
C-35593,19081.55258
C-41950,8431.152357
C-34159,84171.26823
C-28859,87814.04819
C-30809,115163.0558
C-13355,22905.77695
C-44961,34864.82412
C-35324,34651.58731
C-48809,22974.59427
C-32021,19481.78128
C-16725,6728.832362
C-49233,23789.95943
C-23753,8559.303131
C-36774,123819.4918
C-22123,64338.49629
C-25429,22930.19529
C-26801,59950.55669
C-39962,7468.482952
C-5415,13416.43739
C-47619,36330.29945
C-30522,52389.84342
C-37111,10282.8782
C-22537,41074.35872
C-30514,63761.80756
C-32046,47275.4573
C-5822,68650.35644
C-45087,16737.15375
C-36661,71222.02947
C-25541,93764.65662
C-29345,74985.15501
C-37142,27204.58251
C-38011,4412.525438
C-12649,64890.37892
C-47798,104095.8319
C-20033,51863.49489
C-291,36931.28817
C-44912,55596.36504
C-23550,81595.43537
C-15985,15823.60103
C-19947,30017.09801
C-11925,505.2618069
C-29123,109112.3536
C-17607,73581.52954
C-23946,19199.23654
C-14627,87407.08794
C-39192,34729.94824
C-25656,101733.7183
C-2845,23014.96266
C-37028,61030.74151
C-40470,35775.62718
C-32732,64690.49575
C-25933,36869.30446
C-23101,200.4987385
C-245,6334.251196
C-46362,63634.44716
C-23479,7353.391178
C-9151,53346.85201
C-42088,71902.71417
C-14509,43370.92318
C-20617,63385.12546
C-25854,43493.62574
C-46674,101622.4229
C-10755,22089.38938
C-46710,9079.110966
C-48090,58291.77069
C-45158,54335.25543
C-28487,70613.17339
C-9289,74190.43509
C-39199,37427.6456
C-1791,26641.79289
C-35689,15836.2103
C-43672,8309.267251
C-45540,140729.8356
C-968,16396.91025
C-35655,37438.0318
C-10574,17284.88912
C-42906,30593.0738
C-34071,58709.46749
C-8104,40777.80041
C-4959,90588.67041
C-6637,137393.6228
C-28082,71319.28648
C-21822,15895.78904
C-23434,45172.30228
C-3538,17673.9506
C-4889,36622.03956
C-13404,102047.0572
C-27561,20344.82312
C-49076,9110.68084
C-18220,25538.84077
C-11327,71051.67287
C-46654,20551.40208
C-21148,9725.029159
C-38,20027.73623
C-19818,103747.663
C-33661,49296.3746
C-24599,129814.6536
C-23732,35796.43579
C-25831,44912.31646
C-18147,19904.1317
C-6934,28145.36327
C-28686,47196.81797
C-19282,21455.32517
C-2358,8477.403953
C-47592,88301.29388
C-22504,100231.4031
C-41881,11142.1134
C-18606,143615.8379
C-39477,50859.66429
C-10695,50543.46633
C-7274,75868.5788
C-16951,16793.08708
C-39283,35137.0863
C-33226,71909.72047
C-45867,82178.15716
C-26234,34334.88982
C-18621,83077.62655
C-28391,40081.52639
C-33011,36623.93504
C-13801,159395.0799
C-23356,-210.1313834
C-13604,23620.72389
C-24165,12894.85036
C-18900,41052.1741
C-45444,28889.65009
C-32151,80047.81588
C-2295,73364.16588
C-4999,100736.8076
C-48714,89484.70784
C-41263,47862.16105
C-17919,9829.482815
C-418,48644.93129
C-16065,38542.2671
C-48790,33623.88533
C-15002,26058.22781
C-12210,-4125.715007
C-45953,26207.80292
C-30509,30167.3127
C-31013,34685.44853
C-4158,12175.7003
C-36630,31502.67285
C-2257,18128.20692
C-17583,98404.90289
C-33751,95044.08726
C-8669,31647.26106
C-12391,31495.21615
C-48871,45291.03402
C-17754,41234.31163
C-11414,45392.16184
C-2363,18248.13766
C-1633,15815.84519
C-43044,47519.41698
C-30724,73868.1148
C-36732,99666.09098
C-12897,62668.7031
C-8812,67928.38497
C-4413,24746.00741
C-13226,50075.77767
C-42056,71544.56986
C-21524,104108.0877
C-13180,5316.267797
C-27934,26836.48802
C-45785,50360.46798
C-32278,41250.13743
C-28481,51680.57677
C-31793,120804.8957
C-25329,79682.80378
C-607,16510.98776
C-23526,50043.29952
C-28376,16469.16524
C-7114,84845.05423
C-45323,3397.696818
C-4355,76371.3564
C-31694,7171.040687
C-33367,58730.95639
C-25230,28314.03749
C-7243,29899.05018
C-28393,11743.80866
C-45074,21968.34079
C-27868,8441.968242
C-23859,11459.04491
C-23862,42230.54386
C-36187,74732.80792
C-32816,18854.91703
C-12953,34776.58556
C-44060,61446.84636
C-31921,34007.12065
C-42790,32538.65955
C-33960,28973.39978
C-27585,3589.969612
C-35628,56286.70272
C-8367,25277.82682
C-3087,53168.66423
C-13788,28516.15423
C-28787,31435.33907
C-15265,57904.44065
C-22481,6454.604607
C-44100,50972.03207
C-32923,4533.672079
C-12720,23551.12846
C-9286,20543.81128
C-5008,6702.879029
C-14693,20763.96959
C-6116,43730.69237
C-18614,95531.50522
C-49188,3284.548572
C-29858,84018.56003
C-34656,33385.96386
C-7561,59945.7276
C-39602,36155.83406
C-3135,27683.23083
C-16010,71824.5912
C-19797,54106.27557
C-31439,47774.13371
C-14069,13450.84583
C-7676,43017.86151
C-13086,59125.99512
C-43374,52167.42928
C-14894,54225.27009
C-34924,44020.7766
C-36726,62843.92538
C-10895,11264.57571
C-43931,325071.6912
C-13141,63928.47731
C-27628,38302.79089
C-3953,46890.52286
C-4753,103695.5459
C-28237,135617.4684
C-43451,35396.03077
C-14968,38569.97211
C-17176,34069.31743
C-13765,41045.20109
C-30299,55319.21941
C-41113,87034.68371
C-49327,32888.97736
C-4971,10301.28755
C-32550,10092.71331
C-15174,75391.6158
C-26940,117018.8613
C-14633,105001.8864
C-28996,67342.53176
C-42090,56024.59222
C-32876,14433.84333
C-43303,-297.7544447
C-20128,26604.25499
C-23886,69645.27835
C-23530,44382.66211
C-35926,59694.45647
C-33054,38884.34343
C-7423,123251.5735
C-21425,16560.90721
C-5837,52087.66675
C-49834,26005.69906
C-30196,54629.93243
C-40907,75355.22812
C-48477,29527.13909
C-24617,43859.94884
C-7894,36530.01533
C-40544,94397.25716
C-28600,41944.42867
C-25474,39960.26633
C-18438,61611.60712
C-18742,20925.75661
C-14937,92489.02693
C-1419,33729.78803
C-32233,16797.00654
C-34598,98265.62824
C-14651,32297.89335
C-44547,42609.94576
C-31095,49992.80785
C-20848,20604.73669
C-44321,70543.44763
C-19757,14744.57668
C-6776,135793.4613
C-3589,70278.63589
C-2452,47683.11961
C-27823,44479.04998
C-45730,28247.27889
C-47984,34136.97145
C-23600,48778.90892
C-47761,48618.00035
C-26511,71128.31907
C-17014,23511.12241
C-46406,73620.68746
C-13322,46798.83876
C-22738,15082.01185
C-19583,36088.54353
C-46455,28877.56642
C-24006,32769.18736
C-39897,13636.29982
C-698,41734.35419
C-33882,34895.07947
C-39957,22315.78066
C-6026,27187.23166
C-49142,59622.98876
C-41921,21100.21719
C-36543,16937.93405
C-12609,21671.96588
C-45694,62728.99975
C-45145,7431.956515
C-9883,32333.3005
C-18600,28876.9878
C-20814,3052.787237
C-41565,17453.68226
C-24193,5843.31294
C-34370,71028.4637
C-8766,32734.83772
C-16946,58318.62099
C-36966,32525.6149
C-43788,71130.35151
C-17871,22062.14385
C-22078,50592.7354
C-26228,118019.5278
C-28167,12137.63676
C-12936,14725.94836
C-2130,198631.2477
C-28958,31523.40659
C-42164,159888.5132
C-20927,72418.94115
C-7887,57216.33539
C-9927,22815.74763
C-21032,25866.46949
C-35541,40130.63153
C-10465,27440.19237
C-36184,134702.8415
C-6878,65999.05465
C-36669,91199.82985
C-49475,-836.207879
C-12969,10505.87348
C-42115,46443.06244
C-32010,17342.47317
C-36465,14433.55305
C-43665,17978.23421
C-48879,1418.067529
C-10492,168576.6681
C-29126,41877.23276
C-11859,41717.13453
C-19806,27938.32156
C-30126,68573.18782
C-22583,36964.3643
C-24247,42652.84515
C-3545,63799.12956
C-46577,30717.98571
C-16633,19682.16278
C-26890,22072.86314
C-19793,48124.22302
C-32341,23969.63081
C-10825,3858.27332
C-24418,57034.97558
C-10805,145451.2785
C-41240,112743.1749
C-25404,9927.395461
C-30000,41094.20776
C-42509,37359.52527
C-43158,54876.78454
C-8952,26919.54437
C-35203,22124.69923
C-15286,96786.49204
C-19933,27894.04021
C-42608,36046.17331
C-8413,64178.51198
C-21272,100703.7769
C-38244,65442.11128
C-44899,9146.630876
C-37083,25115.50425
C-31572,47949.96333
C-23687,34004.38042
C-40636,51219.94566
C-12480,5445.424234
C-32609,30377.59604
C-27413,9516.508643
C-43701,2456.037542
C-25667,49552.50384
C-6910,104870.7598
C-32042,51556.73198
C-40667,39827.02902
C-25991,18307.37693
C-21764,44866.37267
C-42529,41593.61206
C-44277,2540.391512
C-27960,152767.2749
C-47843,56000.61268
C-14426,50267.34949
C-46516,141581.2407
C-5903,103019.9254
C-20944,56825.01594
C-11696,3696.534198
C-42835,13615.56602
C-5646,16783.88964
C-46895,73182.81494
C-46003,67587.09664
C-34056,49176.91692
C-1482,8689.390149
C-34398,22903.76762
C-36666,33732.96422
C-10874,39633.78081
C-2538,24608.7776
C-35286,147241.4398
C-21902,14112.37194
C-40795,8275.524832
C-25399,31948.48065
C-11482,37279.87602
C-34671,62221.31864
C-24332,9868.350808
C-4616,33542.62204
C-8621,64154.812
C-30047,13964.91832
C-31627,6489.078354
C-6253,17720.06274
C-45608,2046.069032
C-17123,13040.4266
C-3086,149009.7049
C-33749,80292.5325
C-35003,34053.63949
C-8845,69331.84381
C-4512,61974.02908
C-15245,55608.54344
C-21575,169260.3303
C-6288,82318.46595
C-19621,170275.6941
C-13985,71952.93218
C-26305,156395.3847
C-21606,45234.27353
C-24002,71907.1731
C-28404,22823.85418
C-15594,18029.8049
C-36587,39193.64533
C-20371,59139.98353
C-7181,32887.02664
C-859,41336.97868
C-46233,15538.48484
C-37454,32528.1862
C-26834,65049.1003
C-48021,110265.6595
C-45887,83024.90575
C-24250,35600.8564
C-30479,112465.8028
C-15959,14831.24611
C-6938,112167.7727
C-34813,20538.71559
C-8871,23759.6413
C-37996,68370.80201
C-46065,18167.94983
C-5798,38685.33398
C-22408,64978.75389
C-42886,18543.8342
C-1748,20371.49903
C-15153,35036.25622
C-22721,97680.08152
C-31799,46719.64324
C-25654,3471.654513
C-24564,37409.38829
C-18482,57013.49075
C-37079,38705.39863
C-19651,16255.98139
C-24735,48592.67736
C-26653,21124.03072
C-20283,34834.93507
C-6988,21421.34527
C-23218,8766.351809
C-25046,19874.32802
C-42303,70148.11626
C-24160,31948.77467
C-16201,16923.10373
C-23342,52186.02651
C-33428,4071.028816
C-13636,18052.02574
C-25507,78781.75876
C-18268,90924.15544
C-2604,35331.16519
C-30506,69247.22253
C-10429,30413.68586
C-40490,17771.50259
C-2072,20427.36999
C-16177,4641.874288
C-10689,41947.81127
C-27096,39355.64864
C-34467,38259.28713
C-26004,39320.33941
C-15039,6148.409249
C-22565,23042.38093
C-24924,16860.80759
C-40929,30744.08254
C-21163,49168.95487
C-476,13366.34132
C-48120,23152.65722
C-12942,100194.2455
C-48819,21631.39171
C-29267,82041.87912
C-933,38458.56189
C-8622,43940.87508
C-37630,13397.26144
C-27145,46561.62608
C-45577,50238.21456
C-13870,56943.68717
C-48054,33920.32559
C-22665,75972.36554
C-6702,50071.95832
C-36456,73216.09394
C-5104,65113.4355
C-49581,24605.81988
C-37103,15867.48676
C-43371,15820.62831
C-21586,105389.0446
C-24527,71706.88088
C-33252,43278.7683
C-46092,21200.36362
C-29275,45838.64007
C-26211,21826.06927
C-15077,33035.0006
C-10780,57424.32029
C-16487,16817.06888
C-49673,39536.67472
C-15218,77463.92892
C-9747,321.0107244
C-17173,84255.44258
C-35763,118738.0461
C-14805,31366.06847
C-27499,55963.15322
C-38542,4544.331838
C-29524,16393.05579
C-20918,90972.38358
C-20852,62232.05239
C-32993,87844.4069
C-3464,37255.37484
C-20268,8412.114396
C-25715,33438.61115
C-15857,5047.130057
C-13190,13333.88995
C-14348,20669.61536
C-13094,47948.35219
C-15464,13396.96391
C-17427,67273.73785
C-34,27322.7137
C-942,37718.62586
C-40542,15674.60766
C-23846,63122.46504
C-23038,67324.39292
C-8423,17662.23603
C-9795,36059.19403
C-46011,32438.37083
C-41461,166379.0343
C-34836,26299.30992
C-17478,17870.69253
C-40539,63349.56114
C-16719,82175.23268
C-29379,45408.04944
C-2707,73562.62545
C-1621,18883.90725
C-12071,47349.88858
C-26119,35109.05788
C-45394,15214.15977
C-42773,39170.10289
C-6850,78514.76113
C-46122,11646.28948
C-37557,67156.56682
C-14178,23554.1669
C-31608,38645.67802
C-6843,12062.40742
C-28957,9810.629126
C-10802,21715.77365
C-43107,61277.78216
C-40810,43661.71
C-28980,8513.485399
C-11697,19913.05488
C-16609,45834.23306
C-4195,39946.25908
C-49270,30900.98528
C-38670,37391.52885
C-39510,29352.91352
C-7184,34009.79148
C-41525,34223.58285
C-19137,59812.87401
C-19703,29099.75166
C-12552,69427.10281
C-21755,22580.61852
C-7036,45714.35714
C-22648,546.2362434
C-29700,99663.38841
